Transaction_ID,Date,Amount,Vendor_Name,Employee_ID,Account_Code,Department,Approval_Status
TXN00354,2023-08-28,10.28,Microsoft,EMP566,7100,Procurement,
TXN00355,2023-05-29,8106.19,UPS,EMP585,8000,Procurement,Approved
TXN00356,2023-05-25,433.31,Cisco Systems,EMP142,6700,Finance,Rejected
TXN00357,2023-11-20,60.55,Delta Airlines,EMP138,7100,HR,
TXN00358,2023-09-04,2715.53,Amazon Business,EMP709,6200,Finance,Approved
TXN00359,2023-04-04,994.29,Marriott,,6400,Marketing,Rejected
TXN00360,2023-10-03,250.0,AT&T Business,EMP750,6300,Procurement,Approved
TXN00361,2023-10-22,2572.7,Marriott,EMP292,6100,Sales,Approved
TXN00362,2023-05-23,20.85,Pitney Bowes,EMP831,6600,Marketing,Approved
TXN00363,2023-12-19,4948.88,Apple Business,EMP945,7200,HR,Approved
TXN00364,2023-02-08,11.3,Home Depot,EMP494,6100,Finance,
TXN00365,2023-02-10,173.4,Regus,EMP524,6700,Procurement,Rejected
TXN00366,2023-06-05,1133.75,Cisco Systems,EMP232,6700,Marketing,Approved
TXN00367,2023-02-05,26.61,Xerox,EMP507,6700,Operations,Approved
TXN00368,2023-07-23,500.0,Xerox,EMP647,6400,Procurement,Approved
TXN00369,2023-07-03,29.64,Pitney Bowes,EMP752,6400,Sales,Pending
TXN00370,2023-01-20,100.0,Uber Business,EMP396,8000,IT,Approved
TXN00371,2023-03-20,923.14,,EMP612,7100,Marketing,
TXN00372,2023-11-06,1944.63,Enterprise Rent-A-Car,EMP522,7100,Operations,
TXN00373,2023-10-18,115.3,WeWork,EMP792,6300,Operations,Approved
TXN00374,2023-12-29,41.17,WeWork,EMP366,6300,Sales,
TXN00375,2023-07-08,53.01,Apple Business,EMP211,7200,Operations,
TXN00376,2023-01-11,682.93,FedEx,EMP313,6700,Procurement,Pending
TXN00377,2023-12-17,438.73,Lenovo,EMP856,8000,HR,Approved
TXN00378,2023-05-20,9647.57,Adobe Systems,EMP340,6100,Operations,Approved
TXN00379,2023-02-14,48.83,Uber Business,EMP527,6500,Finance,
TXN00380,2023-11-05,19.92,Grainger,EMP112,6100,IT,
TXN00381,2023-08-15,4668.52,Cisco Systems,EMP242,6600,Operations,Rejected
TXN00382,2023-05-27,1135.14,Grubhub Corporate,EMP550,6600,IT,Approved
TXN00383,2023-03-21,73.09,FedEx,EMP634,6700,Operations,Approved
TXN00384,2023-07-01,17.17,Grainger,EMP619,7200,Marketing,Approved
TXN00385,2023-08-03,5000.0,FedEx,EMP497,8000,Legal,Approved
TXN00386,2023-06-13,226.21,United Airlines,EMP876,6500,Legal,Approved
TXN00387,2023-06-28,2074.36,Staples,EMP202,6600,Marketing,Approved
TXN00388,2023-02-26,4478.89,WeWork,EMP629,6200,Sales,Pending
TXN00389,2023-08-12,68.48,WeWork,EMP979,6400,Legal,Approved
TXN00390,2023-12-22,13.6,Salesforce,EMP490,6200,Procurement,Approved
TXN00391,2023-08-07,10.89,Pitney Bowes,EMP893,6300,HR,Rejected
TXN00392,2023-06-09,675.09,FedEx,EMP551,6300,Operations,Approved
TXN00393,2023-06-04,16.79,Delta Airlines,EMP361,8000,Sales,Approved
TXN00394,2023-04-15,2561.19,Home Depot,EMP801,7200,Marketing,Approved
TXN00395,2023-02-26,260.22,UPS,EMP486,6600,Operations,Rejected
TXN00396,2023-04-19,11.85,FedEx,EMP580,6400,Sales,Rejected
TXN00397,2023-10-24,6253.93,Staples,EMP407,6100,IT,Pending
TXN00398,2023-01-24,13.37,Uber Business,EMP464,6600,Marketing,Approved
TXN00399,2023-09-09,2912.38,Canon,EMP489,6500,IT,Approved
TXN00400,2023-09-24,20.56,Marriott,EMP467,6100,HR,
TXN00401,2023-04-27,35.95,Microsoft,EMP655,6200,HR,
TXN00402,2023-11-30,5572.57,Hertz,EMP882,6100,Marketing,Approved
TXN00403,2023-12-22,1703.06,Ricoh,EMP743,7200,Finance,Approved
TXN00404,2023-08-05,2124.9,UPS,EMP949,7200,IT,Approved
TXN00405,2023-03-25,179.66,Seamless,EMP763,6700,Sales,Approved
TXN00406,2023-03-17,1407.16,Zoom Communications,EMP552,6100,Operations,Approved
TXN00407,2023-04-18,6819.15,Marriott,EMP352,6600,Procurement,
TXN00408,2023-02-10,5477.59,Home Depot,EMP709,6700,Sales,Approved
TXN00409,2023-12-19,2225.81,Grainger,EMP791,6200,Finance,Approved
TXN00410,2023-11-05,29.65,AT&T Business,EMP568,7100,Legal,Approved
TXN00411,2023-08-06,755.31,Grubhub Corporate,EMP998,6200,Legal,Approved
TXN00412,2023-12-09,80.13,Uber Business,EMP228,6600,HR,Approved
TXN00413,2023-03-12,100.0,USPS,,7100,Sales,Pending
TXN00414,2023-03-14,6241.85,Amazon Business,EMP310,7200,Legal,Approved
TXN00415,2023-12-14,11.19,Delta Airlines,EMP385,6700,Marketing,
TXN00416,2023-07-23,711.19,Verizon Business,EMP776,7200,Legal,Approved
TXN00417,2023-07-13,8803.84,Delta Airlines,EMP573,6300,Finance,Pending
TXN00418,2023-08-28,9257.38,Apple Business,EMP493,6300,Finance,Rejected
TXN00419,2023-04-15,628.43,Seamless,EMP968,7100,Operations,
TXN00420,2023-01-18,568.0,WeWork,EMP686,6300,Sales,Approved
TXN00421,2023-12-19,120.3,Microsoft,EMP225,6100,Sales,Approved
TXN00422,2023-05-27,53.67,USPS,EMP340,6600,Operations,Pending
TXN00423,2023-04-02,185.42,Uber Business,EMP313,6300,HR,Approved
TXN00424,2023-08-05,2710.09,WeWork,EMP192,6700,Legal,Approved
TXN00425,2023-11-25,840.96,Ricoh,EMP153,6300,Finance,Approved
TXN00426,2023-01-21,66.46,Marriott,EMP855,6600,Procurement,
TXN00427,2023-03-14,23.61,Xerox,EMP497,7100,IT,Approved
TXN00428,2023-10-20,1625.29,Cisco Systems,EMP513,6400,Legal,Pending
TXN00429,2023-06-05,2005.83,Office Depot,EMP657,6700,Finance,Approved
TXN00430,2023-10-04,1999.99,AT&T Business,EMP555,6300,Operations,Pending
TXN00431,2023-12-31,2499.99,Enterprise Rent-A-Car,EMP960,6600,Operations,Rejected
TXN00432,2023-07-07,9507.83,Grainger,EMP365,8000,IT,Approved
TXN00433,2023-10-02,45.2,Seamless,EMP286,6200,Operations,Pending
TXN00434,2023-05-31,86.13,UPS,EMP961,8000,Operations,Approved
TXN00435,2023-05-21,20.92,Delta Airlines,EMP976,6300,Sales,Rejected
TXN00436,2023-09-11,26.82,Lenovo,EMP576,6300,Finance,Rejected
TXN00437,2023-08-22,155.48,Zoom Communications,EMP154,6100,Legal,Pending
TXN00438,2023-11-13,1372.39,Staples,EMP632,8000,Operations,Rejected
TXN00439,2023-04-01,12.29,AT&T Business,EMP132,6200,Marketing,Approved
TXN00440,2023-09-21,2474.73,HP Inc,EMP235,6600,HR,Approved
TXN00441,2023-05-28,162.98,Adobe Systems,EMP476,6200,Legal,Approved
TXN00442,2023-12-17,3651.47,Lyft Business,EMP747,6700,HR,Approved
TXN00443,2023-01-09,71.15,Apple Business,EMP113,6400,Sales,Pending
TXN00444,2023-12-14,1402.54,Adobe Systems,EMP142,7200,Marketing,
TXN00445,2023-04-16,1755.69,Lyft Business,EMP490,6300,HR,
TXN00446,2023-05-25,1247.5,Lyft Business,EMP727,6700,Sales,Approved
TXN00447,2023-09-27,3407.85,Amazon Business,EMP327,6400,Sales,
TXN00448,2023-09-06,245.98,Staples,EMP149,6100,IT,Approved
TXN00449,2023-07-14,14.28,United Airlines,EMP298,7200,Finance,
TXN00450,2023-10-12,3766.68,Adobe Systems,EMP626,6200,Legal,Rejected
TXN00451,2023-02-05,1629.97,Home Depot,EMP665,7200,IT,Approved
TXN00452,2023-02-18,49.78,Seamless,EMP518,6500,Procurement,Approved
TXN00453,2023-12-23,56.28,Seamless,EMP981,6200,IT,Approved
TXN00454,2023-11-14,16.83,Adobe Systems,EMP377,6100,Legal,Rejected
TXN00455,2023-08-09,18.67,Hertz,EMP961,7100,HR,Approved
TXN00456,2023-11-13,9521.57,Grubhub Corporate,EMP940,6400,Sales,Rejected
TXN00457,2023-08-31,4696.76,Cisco Systems,EMP853,7100,Finance,Approved
TXN00458,2023-05-05,444.64,Regus,EMP242,7100,Procurement,Approved
TXN00459,2023-05-31,27.57,FedEx,EMP694,6200,IT,Pending
TXN00460,2023-12-06,842.7,,EMP316,6300,HR,Pending
TXN00461,2023-06-26,536.98,WeWork,EMP883,6300,IT,Rejected
TXN00462,2023-09-03,49.24,Dell Technologies,EMP625,6100,Operations,Approved
TXN00463,2023-12-25,520.66,UPS,EMP354,6600,Sales,Approved
TXN00464,2023-05-10,413.56,Salesforce,EMP825,7200,Procurement,Approved
TXN00465,2023-08-14,94.91,Uber Business,EMP617,6500,Legal,Rejected
TXN00466,2023-06-25,2499.99,Seamless,EMP868,6400,Operations,
TXN00467,2023-02-25,176.68,Regus,EMP965,6400,Procurement,Approved
TXN00468,2023-01-15,5048.78,Regus,EMP428,6100,Procurement,Approved
TXN00469,2023-08-29,86.23,Zoom Communications,EMP116,6100,Sales,Pending
TXN00470,2023-07-17,17.59,Zoom Communications,EMP969,6700,Finance,Approved
TXN00471,2023-04-04,155.52,Hilton Hotels,EMP818,6300,Sales,Approved
TXN00472,2023-09-08,20.35,Cisco Systems,EMP843,6500,Operations,Approved
TXN00473,2023-05-07,3762.5,Lyft Business,,6100,Marketing,Rejected
TXN00474,2023-04-08,621.65,Canon,EMP310,6300,Marketing,Approved
TXN00475,2023-11-05,7562.27,Canon,EMP237,6500,Marketing,Rejected
TXN00476,2023-06-12,200.59,Marriott,EMP486,6700,HR,Approved
TXN00477,2023-12-22,580.02,Grainger,EMP286,8000,IT,Approved
TXN00478,2023-05-17,528.38,FedEx,EMP452,8000,IT,
TXN00479,2023-04-14,1958.21,Office Depot,EMP526,6600,Procurement,Rejected
TXN00480,2023-11-26,188.92,Hertz,EMP163,6300,IT,
TXN00481,2023-09-25,134.65,HP Inc,EMP325,6500,Operations,Rejected
TXN00482,2023-09-23,94.5,Marriott,,7200,Finance,Rejected
TXN00483,2023-04-18,119.33,Amazon Business,EMP886,6100,Operations,Approved
TXN00484,2023-08-18,1182.99,Hertz,EMP974,8000,Legal,Approved
TXN00485,2023-08-09,3706.92,Hilton Hotels,EMP233,6500,HR,Approved
TXN00486,2023-06-16,5443.25,Seamless,EMP931,6200,Marketing,Pending
TXN00487,2023-08-02,5770.85,Delta Airlines,EMP284,7100,IT,Approved
TXN00488,2023-07-22,1363.05,Verizon Business,EMP696,7100,Marketing,Approved
TXN00489,2023-08-05,3136.48,Amazon Business,EMP877,6500,Finance,Approved
TXN00490,2023-03-17,23.49,Adobe Systems,EMP837,6400,Marketing,Approved
TXN00491,2023-11-25,9015.04,Lyft Business,EMP484,8000,Procurement,Approved
TXN00492,2023-08-11,69.29,,EMP991,7100,Legal,Rejected
TXN00493,2023-11-10,17.78,Amazon Business,EMP702,6600,HR,Pending
TXN00494,2023-02-08,1968.81,Hilton Hotels,EMP248,7100,Finance,Approved
TXN00495,2023-03-25,1784.74,Hilton Hotels,EMP987,6500,IT,Pending
TXN00496,2023-10-16,1500.0,Grubhub Corporate,EMP145,6700,IT,Approved
TXN00497,2023-10-19,6272.84,Xerox,EMP131,6700,IT,Pending
TXN00498,2023-12-04,29.54,Amazon Business,EMP742,6300,Procurement,Pending
TXN00499,2023-04-11,435.51,USPS,EMP544,7200,IT,Approved
TXN00500,2023-05-29,10.33,Delta Airlines,EMP219,6600,Operations,Approved
TXN00501,2023-09-02,2419.9,Cisco Systems,EMP151,6300,Finance,Pending
TXN00502,2023-11-07,2347.33,Amazon Business,EMP908,7100,IT,Rejected
TXN00503,2023-08-27,1884.29,Amazon Business,EMP594,6300,Operations,Rejected
TXN00504,2023-06-02,123.22,Verizon Business,EMP618,6300,Legal,Rejected
TXN00505,2023-02-12,325.87,Canon,EMP785,6100,IT,Approved
TXN00506,2023-03-12,240.2,UPS,EMP545,6500,HR,Pending
TXN00507,2023-12-05,8159.54,Xerox,EMP190,8000,Marketing,
TXN00508,2023-12-12,33.79,Lenovo,EMP550,6200,Legal,Rejected
TXN00509,2023-11-07,383.21,United Airlines,EMP283,6600,Marketing,
TXN00510,2023-08-24,64.93,UPS,EMP347,6600,Legal,
TXN00511,2023-08-29,24.67,UPS,EMP581,7100,Legal,Pending
TXN00512,2023-10-12,19.7,Zoom Communications,EMP482,6500,IT,Pending
TXN00513,2023-01-28,243.13,Marriott,EMP352,6600,IT,Approved
TXN00514,2023-08-01,19.78,Regus,EMP822,6200,Sales,
TXN00515,2023-11-29,209.0,Salesforce,EMP744,6200,Operations,
TXN00516,2023-01-21,2977.79,Pitney Bowes,EMP708,8000,Sales,Approved
TXN00517,2023-01-23,126.36,Adobe Systems,EMP693,7100,Sales,Approved
TXN00518,2023-10-22,4392.91,Pitney Bowes,EMP331,6500,Finance,Pending
TXN00519,2023-10-07,196.57,Delta Airlines,EMP225,7200,HR,Pending
TXN00520,2023-03-22,19.67,AT&T Business,EMP259,6400,Legal,Pending
TXN00521,2023-09-26,810.91,Staples,EMP919,8000,Sales,Rejected
TXN00522,2023-09-07,176.85,Verizon Business,EMP318,6500,IT,Approved
TXN00523,2023-08-17,615.73,Hertz,EMP625,6100,Operations,Approved
TXN00524,2023-06-04,66.75,Zoom Communications,,6500,Legal,Approved
TXN00525,2023-08-26,337.62,Hertz,EMP878,6400,Operations,Approved
TXN00526,2023-08-18,1091.8,Canon,EMP826,6700,Legal,Approved
TXN00527,2023-09-18,17.24,Enterprise Rent-A-Car,EMP628,8000,Finance,Pending
TXN00528,2023-02-19,183.44,Hertz,EMP917,6100,Finance,Approved
TXN00529,2023-12-29,83.69,Seamless,EMP870,6100,Procurement,
TXN00530,2023-01-19,458.34,,EMP468,6500,Sales,Approved
TXN00531,2023-10-30,293.37,Delta Airlines,EMP785,6500,IT,Pending
TXN00532,2023-05-20,217.94,Pitney Bowes,EMP113,6500,Operations,Rejected
TXN00533,2023-08-05,1500.0,Microsoft,EMP832,7100,Procurement,Pending
TXN00534,2023-02-21,94.6,Verizon Business,EMP749,8000,Legal,Approved
TXN00535,2023-12-20,13.9,Hilton Hotels,EMP312,6700,Finance,Approved
TXN00536,2023-01-02,1148.67,Xerox,EMP653,8000,Sales,Pending
TXN00537,2023-03-12,137.74,Hertz,EMP779,6200,Finance,
TXN00538,2023-04-02,399.82,Canon,EMP375,7200,Sales,Rejected
TXN00539,2023-03-17,2494.24,Microsoft,EMP931,7200,Procurement,Pending
TXN00540,2023-05-15,9653.23,Home Depot,EMP236,6600,Operations,Rejected
TXN00541,2023-11-16,2396.75,Office Depot,EMP256,6300,Finance,Approved
TXN00542,2023-02-20,2527.2,,EMP521,7100,Sales,Approved
TXN00543,2023-04-27,167.01,Lyft Business,EMP626,6200,Procurement,Approved
TXN00544,2023-06-02,115.26,Office Depot,EMP436,6600,Operations,Approved
TXN00545,2023-04-19,1840.57,FedEx,EMP760,6500,IT,
TXN00546,2023-07-17,41.88,Seamless,EMP145,7100,Sales,Rejected
TXN00547,2023-07-27,354.48,Office Depot,EMP819,8000,IT,
TXN00548,2023-10-28,713.19,Microsoft,EMP962,6400,Sales,
TXN00549,2023-05-01,8592.17,UPS,EMP999,8000,Finance,Rejected
TXN00550,2023-07-16,250.0,WeWork,EMP472,6100,Legal,Approved
TXN00551,2023-11-27,9090.88,Pitney Bowes,EMP656,6400,IT,Rejected
TXN00552,2023-01-27,662.68,Cisco Systems,EMP917,7200,Procurement,Approved
TXN00553,2023-01-14,231.08,Adobe Systems,EMP632,6100,IT,Approved
TXN00554,2023-06-03,2771.14,Pitney Bowes,EMP747,6200,IT,Approved
TXN00555,2023-08-03,10.64,Apple Business,EMP255,6100,Operations,Approved
TXN00556,2023-05-18,360.11,Seamless,EMP753,7100,Operations,Approved
TXN00557,2023-10-16,6522.76,Hilton Hotels,EMP556,7100,Finance,
TXN00558,2023-01-22,1439.63,Staples,EMP587,6600,HR,Approved
TXN00559,2023-09-08,1034.8,Dell Technologies,EMP290,6500,Operations,Approved
TXN00560,2023-06-25,200.0,USPS,EMP123,6400,Operations,Pending
TXN00561,2023-05-09,42.74,USPS,EMP397,8000,Legal,Pending
TXN00562,2023-04-16,1293.31,United Airlines,EMP580,6400,Sales,Rejected
TXN00563,2023-01-15,574.52,Dell Technologies,EMP663,6600,Legal,Approved
TXN00564,2023-12-25,845.13,Hertz,EMP618,7200,Operations,Approved
TXN00565,2023-09-10,2252.91,Uber Business,EMP452,6100,Marketing,Approved
TXN00566,2023-06-21,103.06,Microsoft,EMP381,6200,Marketing,Approved
TXN00567,2023-04-17,22.57,Salesforce,EMP687,6500,Legal,
TXN00568,2023-05-09,9310.59,Salesforce,EMP493,6400,IT,Rejected
TXN00569,2023-03-22,189.15,Enterprise Rent-A-Car,EMP606,7200,HR,Pending
TXN00570,2023-05-19,24.39,Amazon Business,EMP110,6200,Sales,Pending
TXN00571,2023-11-02,14.56,Apple Business,EMP647,6700,Finance,Rejected
TXN00572,2023-05-10,70.94,,,7100,Procurement,Pending
TXN00573,2023-06-10,118.53,Salesforce,EMP874,6700,Legal,
TXN00574,2023-05-17,105.62,Dell Technologies,EMP712,6700,Marketing,Rejected
TXN00575,2023-01-12,146.76,Seamless,EMP563,6600,Legal,Approved
TXN00576,2023-06-10,97.24,Grainger,EMP225,6400,Legal,Approved
TXN00577,2023-11-18,5623.36,AT&T Business,EMP501,6300,Sales,Approved
TXN00578,2023-12-09,13.98,HP Inc,EMP212,6100,IT,Approved
TXN00579,2023-09-09,500.0,Seamless,EMP561,7200,Legal,Approved
TXN00580,2023-06-04,250.0,Enterprise Rent-A-Car,EMP765,6200,Sales,Approved
TXN00581,2023-12-14,86.53,Lyft Business,EMP230,8000,HR,Approved
TXN00582,2023-02-18,499.99,HP Inc,EMP661,6100,Finance,
TXN00583,2023-03-24,78.28,Canon,EMP237,6200,IT,Pending
TXN00584,2023-11-28,135.34,Enterprise Rent-A-Car,EMP296,6100,Sales,Pending
TXN00585,2023-08-21,16.28,Verizon Business,EMP110,6200,Legal,Pending
TXN00586,2023-12-01,896.6,Adobe Systems,EMP169,6600,Finance,Approved
TXN00587,2023-05-22,160.46,Microsoft,EMP906,6500,Marketing,Approved
TXN00588,2023-05-24,349.45,Apple Business,EMP724,6600,Legal,Rejected
TXN00589,2023-06-23,547.21,Home Depot,EMP844,7200,Sales,Pending
TXN00590,2023-02-24,89.68,AT&T Business,EMP647,6400,Procurement,
TXN00591,2023-06-01,147.68,Cisco Systems,EMP510,6700,Procurement,Approved
TXN00592,2023-06-29,695.23,USPS,,6100,Sales,Approved
TXN00593,2023-06-14,1051.28,Verizon Business,EMP160,6300,Sales,Approved
TXN00594,2023-11-26,40.29,FedEx,EMP809,6300,Marketing,
TXN00595,2023-04-28,284.06,Uber Business,EMP690,6100,Operations,
TXN00596,2023-09-25,203.91,Hertz,EMP490,6300,Procurement,
TXN00597,2023-12-13,336.34,Hertz,EMP117,6200,Operations,Pending
TXN00598,2023-08-14,4650.46,Cisco Systems,EMP658,8000,Legal,Approved
TXN00599,2023-07-23,827.33,Dell Technologies,EMP581,7100,Finance,Approved
TXN00600,2023-01-30,867.15,Enterprise Rent-A-Car,EMP854,6700,HR,
TXN00601,2023-11-20,939.6,Microsoft,EMP950,6200,Legal,Pending
TXN00602,2023-12-05,836.6,Microsoft,EMP798,6600,Finance,Approved
TXN00603,2023-12-19,100.0,HP Inc,EMP842,6500,HR,Rejected
TXN00604,2023-10-13,285.33,Delta Airlines,EMP900,6100,Legal,Rejected
TXN00605,2023-08-18,13.36,HP Inc,EMP851,6300,IT,Approved
TXN00606,2023-10-19,151.72,Grainger,EMP235,6400,Legal,Rejected
TXN00607,2023-11-03,1344.92,Amazon Business,EMP921,6100,Marketing,Pending
TXN00608,2023-04-07,166.45,Grubhub Corporate,EMP755,7200,Legal,Rejected
TXN00609,2023-04-10,4307.12,USPS,EMP283,6200,HR,Pending
TXN00610,2023-08-19,212.49,Adobe Systems,EMP195,6200,Procurement,Approved
TXN00611,2023-07-12,3154.99,,EMP233,8000,Operations,Approved
TXN00612,2023-11-24,30.51,Uline,EMP894,6300,Operations,Approved
TXN00613,2023-08-29,38.65,Regus,EMP832,6100,Finance,
TXN00614,2023-11-10,49.43,WeWork,EMP552,6300,Legal,Approved
TXN00615,2023-10-13,33.13,Staples,EMP966,6200,Procurement,Approved
TXN00616,2023-11-03,186.68,Uline,EMP954,7100,HR,Approved
TXN00617,2023-05-31,9968.45,Hertz,EMP238,7200,Finance,Approved
TXN00618,2023-10-10,3329.21,Enterprise Rent-A-Car,EMP923,6700,Sales,Approved
TXN00619,2023-02-14,439.4,Lyft Business,EMP182,7200,HR,Rejected
TXN00620,2023-05-19,1353.56,Enterprise Rent-A-Car,EMP935,6100,Marketing,Rejected
TXN00621,2023-03-22,49.5,United Airlines,,8000,Operations,Approved
TXN00622,2023-05-27,536.12,Regus,EMP410,6500,Procurement,Approved
TXN00623,2023-05-28,92.66,Microsoft,EMP530,7200,Marketing,Approved
TXN00624,2023-07-05,182.63,Office Depot,EMP484,7100,IT,Pending
TXN00625,2023-02-24,117.14,HP Inc,EMP984,6400,Marketing,Approved
TXN00626,2023-03-18,10.2,Delta Airlines,EMP263,7200,Operations,Approved
TXN00627,2023-10-06,5919.46,Home Depot,EMP196,6400,HR,Approved
TXN00628,2023-10-07,1633.29,WeWork,EMP874,7100,Procurement,Rejected
TXN00629,2023-08-15,93.5,Microsoft,EMP158,6400,HR,Approved
TXN00630,2023-11-15,1999.99,Adobe Systems,EMP481,6600,Operations,Approved
TXN00631,2023-09-06,27.29,Regus,EMP260,7200,Operations,Approved
TXN00632,2023-04-30,1613.06,WeWork,,6500,Operations,Rejected
TXN00633,2023-03-09,576.29,Zoom Communications,EMP972,7200,Sales,Approved
TXN00634,2023-09-06,38.88,HP Inc,EMP239,6500,IT,Approved
TXN00635,2023-11-18,2624.45,Uber Business,EMP371,7100,HR,
TXN00636,2023-01-27,11.36,Grainger,EMP229,6600,Procurement,Rejected
TXN00637,2023-09-12,230.13,Lyft Business,,7200,Operations,Approved
TXN00638,2023-12-09,25.62,Delta Airlines,EMP987,6200,IT,Approved
TXN00639,2023-06-25,41.57,Verizon Business,EMP745,7200,IT,Approved
TXN00640,2023-01-05,3252.21,USPS,EMP458,6300,Marketing,Approved
TXN00641,2023-03-19,22.22,USPS,EMP849,6200,Procurement,Approved
TXN00642,2023-01-21,25.13,Grainger,EMP695,6300,Finance,Approved
TXN00643,2023-03-17,40.16,Amazon Business,EMP638,8000,Procurement,Approved
TXN00644,2023-07-20,24.06,Marriott,EMP919,6300,Legal,Approved
TXN00645,2023-07-30,90.3,Xerox,EMP640,6300,Operations,Rejected
TXN00646,2023-07-03,647.48,Hilton Hotels,EMP241,7200,Legal,Rejected
TXN00647,2023-08-16,9314.08,WeWork,EMP717,7100,IT,
TXN00648,2023-11-11,11.39,Dell Technologies,EMP217,6500,Marketing,Approved
TXN00649,2023-10-17,445.95,Home Depot,EMP841,6400,Operations,Rejected
TXN00650,2023-01-01,185.11,Seamless,EMP483,6100,Legal,Pending
TXN00651,2023-03-27,9091.85,Grainger,EMP545,6100,HR,Approved
TXN00652,2023-10-23,205.85,Xerox,EMP767,7200,HR,Approved
TXN00653,2023-01-06,26.07,Lyft Business,EMP945,6700,HR,Approved
TXN00654,2023-05-05,536.71,Pitney Bowes,EMP447,7100,Legal,Approved
TXN00655,2023-09-28,2589.25,Apple Business,EMP815,6100,Finance,Approved
TXN00656,2023-03-21,63.74,Hertz,EMP913,6300,HR,Approved
TXN00657,2023-04-23,109.57,Ricoh,EMP686,6600,Legal,Approved
TXN00658,2023-09-08,433.28,Lyft Business,EMP675,6400,Sales,Approved
TXN00659,2023-03-15,1500.0,Microsoft,EMP701,6500,Operations,Pending
TXN00660,2023-11-13,30.03,Canon,EMP687,7100,Procurement,Approved
TXN00661,2023-08-02,78.96,WeWork,EMP945,6400,Operations,Approved
TXN00662,2023-10-25,77.7,UPS,EMP552,6200,HR,Approved
TXN00663,2023-02-03,2700.19,Office Depot,EMP909,6400,Sales,Approved
TXN00664,2023-11-29,23.3,Ricoh,EMP984,6400,HR,Approved
TXN00665,2023-04-13,2168.8,AT&T Business,EMP313,7200,IT,Approved
TXN00666,2023-09-14,379.37,FedEx,EMP892,6400,Procurement,Pending
TXN00667,2023-10-28,2788.88,Lenovo,EMP957,6300,Procurement,Pending
TXN00668,2023-07-05,295.14,Lyft Business,EMP897,7200,Legal,Approved
TXN00669,2023-05-20,14.71,Salesforce,EMP933,6700,Operations,
TXN00670,2023-01-22,2100.9,Canon,EMP859,6200,Sales,Pending
TXN00671,2023-06-23,46.26,Regus,EMP265,6700,Marketing,Approved
TXN00672,2023-07-08,8804.74,Microsoft,EMP367,7200,HR,
TXN00673,2023-03-20,14.6,AT&T Business,EMP396,6700,Sales,Rejected
TXN00674,2023-03-05,163.49,UPS,EMP919,6700,Operations,Approved
TXN00675,2023-08-05,7122.67,Pitney Bowes,EMP463,6100,HR,Pending
TXN00676,2023-10-11,666.28,Dell Technologies,EMP659,6100,Finance,Approved
TXN00677,2023-01-26,265.87,UPS,EMP320,7200,Legal,Approved
TXN00678,2023-11-09,23.92,Hertz,EMP184,6400,IT,Approved
TXN00679,2023-03-02,54.37,Ricoh,EMP834,6200,Sales,Approved
TXN00680,2023-05-15,493.06,Xerox,EMP592,6700,Legal,Approved
TXN00681,2023-12-14,1202.33,Adobe Systems,EMP458,6500,Sales,Rejected
