Transaction_ID,Date,Amount,Vendor_Name,Employee_ID,Department,Approval_Status,Is_Weekend,Is_Round_Number,Is_Threshold,Missing_Vendor,Rule_Flag_Count,ML_Anomaly,Risk_Score,Risk_Level
TXN00513,2023-01-28,243.13,Marriott,EMP352,IT,Approved,True,False,False,False,1,0,10,Low
TXN00514,2023-08-01,19.78,Regus,EMP822,Sales,,False,False,False,False,1,0,10,Low
TXN00516,2023-01-21,2977.79,Pitney Bowes,EMP708,Sales,Approved,True,False,False,False,1,0,20,Low
TXN00517,2023-01-23,126.36,Adobe Systems,EMP693,Sales,Approved,False,False,False,False,1,0,10,Low
TXN00518,2023-10-22,4392.91,Pitney Bowes,EMP331,Finance,Pending,True,False,False,False,1,0,20,Low
TXN00519,2023-10-07,196.57,Delta Airlines,EMP225,HR,Pending,True,False,False,False,1,0,10,Low
TXN00524,2023-06-04,66.75,Zoom Communications,,Legal,Approved,True,False,False,False,2,1,40,Medium
TXN00525,2023-08-26,337.62,Hertz,EMP878,Operations,Approved,True,False,False,False,1,0,10,Low
TXN00528,2023-02-19,183.44,Hertz,EMP917,Finance,Approved,True,False,False,False,1,0,10,Low
TXN00529,2023-12-29,83.69,Seamless,EMP870,Procurement,,False,False,False,False,1,0,10,Low
TXN00530,2023-01-19,458.34,,EMP468,Sales,Approved,False,False,False,True,1,1,30,Low
TXN00532,2023-05-20,217.94,Pitney Bowes,EMP113,Operations,Rejected,True,False,False,False,2,0,20,Low
TXN00533,2023-08-05,1500.0,Microsoft,EMP832,Procurement,Pending,True,True,False,False,3,0,35,Low
TXN00537,2023-03-12,137.74,Hertz,EMP779,Finance,,True,False,False,False,1,0,10,Low
TXN00538,2023-04-02,399.82,Canon,EMP375,Sales,Rejected,True,False,False,False,1,0,10,Low
TXN00540,2023-05-15,9653.23,Home Depot,EMP236,Operations,Rejected,False,False,False,False,0,1,40,Medium
TXN00542,2023-02-20,2527.2,,EMP521,Sales,Approved,False,False,False,True,1,1,40,Medium
TXN00544,2023-06-02,115.26,Office Depot,EMP436,Operations,Approved,False,False,False,False,1,0,10,Low
TXN00548,2023-10-28,713.19,Microsoft,EMP962,Sales,,True,False,False,False,1,0,10,Low
TXN00549,2023-05-01,8592.17,UPS,EMP999,Finance,Rejected,False,False,False,False,0,1,40,Medium
TXN00550,2023-07-16,250.0,WeWork,EMP472,Legal,Approved,True,True,False,False,3,0,30,Low
TXN00551,2023-11-27,9090.88,Pitney Bowes,EMP656,IT,Rejected,False,False,False,False,0,1,40,Medium
TXN00553,2023-01-14,231.08,Adobe Systems,EMP632,IT,Approved,True,False,False,False,1,0,10,Low
TXN00554,2023-06-03,2771.14,Pitney Bowes,EMP747,IT,Approved,True,False,False,False,1,0,20,Low
TXN00557,2023-10-16,6522.76,Hilton Hotels,EMP556,Finance,,False,False,False,False,0,1,40,Medium
TXN00558,2023-01-22,1439.63,Staples,EMP587,HR,Approved,True,False,False,False,1,0,15,Low
TXN00560,2023-06-25,200.0,USPS,EMP123,Operations,Pending,True,True,False,False,3,0,30,Low
TXN00562,2023-04-16,1293.31,United Airlines,EMP580,Sales,Rejected,True,False,False,False,1,0,15,Low
TXN00563,2023-01-15,574.52,Dell Technologies,EMP663,Legal,Approved,True,False,False,False,1,0,10,Low
TXN00565,2023-09-10,2252.91,Uber Business,EMP452,Marketing,Approved,True,False,False,False,1,0,20,Low
TXN00566,2023-06-21,103.06,Microsoft,EMP381,Marketing,Approved,False,False,False,False,1,0,10,Low
TXN00567,2023-04-17,22.57,Salesforce,EMP687,Legal,,False,False,False,False,1,0,10,Low
TXN00568,2023-05-09,9310.59,Salesforce,EMP493,IT,Rejected,False,False,False,False,0,1,40,Medium
TXN00571,2023-11-02,14.56,Apple Business,EMP647,Finance,Rejected,False,False,False,False,1,0,10,Low
TXN00572,2023-05-10,70.94,,,Procurement,Pending,False,False,False,True,3,1,50,Medium
TXN00573,2023-06-10,118.53,Salesforce,EMP874,Legal,,True,False,False,False,1,0,10,Low
TXN00575,2023-01-12,146.76,Seamless,EMP563,Legal,Approved,False,False,False,False,1,0,10,Low
TXN00576,2023-06-10,97.24,Grainger,EMP225,Legal,Approved,True,False,False,False,1,0,10,Low
TXN00577,2023-11-18,5623.36,AT&T Business,EMP501,Sales,Approved,True,False,False,False,1,1,50,Medium
TXN00578,2023-12-09,13.98,HP Inc,EMP212,IT,Approved,True,False,False,False,1,0,10,Low
TXN00579,2023-09-09,500.0,Seamless,EMP561,Legal,Approved,True,True,False,False,3,0,30,Low
TXN00580,2023-06-04,250.0,Enterprise Rent-A-Car,EMP765,Sales,Approved,True,True,False,False,3,0,30,Low
TXN00582,2023-02-18,499.99,HP Inc,EMP661,Finance,,True,False,True,False,3,0,30,Low
TXN00585,2023-08-21,16.28,Verizon Business,EMP110,Legal,Pending,False,False,False,False,1,0,10,Low
TXN00592,2023-06-29,695.23,USPS,,Sales,Approved,False,False,False,False,1,1,30,Low
TXN00594,2023-11-26,40.29,FedEx,EMP809,Marketing,,True,False,False,False,1,0,10,Low
TXN00597,2023-12-13,336.34,Hertz,EMP117,Operations,Pending,False,False,False,False,1,0,10,Low
TXN00599,2023-07-23,827.33,Dell Technologies,EMP581,Finance,Approved,True,False,False,False,1,0,10,Low
TXN00603,2023-12-19,100.0,HP Inc,EMP842,HR,Rejected,False,True,False,False,2,0,20,Low
TXN00605,2023-08-18,13.36,HP Inc,EMP851,IT,Approved,False,False,False,False,1,0,10,Low
TXN00610,2023-08-19,212.49,Adobe Systems,EMP195,Procurement,Approved,True,False,False,False,1,0,10,Low
TXN00611,2023-07-12,3154.99,,EMP233,Operations,Approved,False,False,False,True,1,1,40,Medium
TXN00614,2023-11-10,49.43,WeWork,EMP552,Legal,Approved,False,False,False,False,1,0,10,Low
TXN00617,2023-05-31,9968.45,Hertz,EMP238,Finance,Approved,False,False,False,False,0,1,40,Medium
TXN00621,2023-03-22,49.5,United Airlines,,Operations,Approved,False,False,False,False,1,1,30,Low
TXN00622,2023-05-27,536.12,Regus,EMP410,Procurement,Approved,True,False,False,False,1,0,10,Low
TXN00623,2023-05-28,92.66,Microsoft,EMP530,Marketing,Approved,True,False,False,False,1,0,10,Low
TXN00626,2023-03-18,10.2,Delta Airlines,EMP263,Operations,Approved,True,False,False,False,1,0,10,Low
TXN00628,2023-10-07,1633.29,WeWork,EMP874,Procurement,Rejected,True,False,False,False,1,0,15,Low
TXN00630,2023-11-15,1999.99,Adobe Systems,EMP481,Operations,Approved,False,False,True,False,2,0,25,Low
TXN00632,2023-04-30,1613.06,WeWork,,Operations,Rejected,True,False,False,False,2,1,45,Medium
TXN00635,2023-11-18,2624.45,Uber Business,EMP371,HR,,True,False,False,False,1,0,20,Low
TXN00637,2023-09-12,230.13,Lyft Business,,Operations,Approved,False,False,False,False,1,1,30,Low
TXN00638,2023-12-09,25.62,Delta Airlines,EMP987,IT,Approved,True,False,False,False,2,0,20,Low
TXN00639,2023-06-25,41.57,Verizon Business,EMP745,IT,Approved,True,False,False,False,2,0,20,Low
TXN00641,2023-03-19,22.22,USPS,EMP849,Procurement,Approved,True,False,False,False,2,0,20,Low
TXN00642,2023-01-21,25.13,Grainger,EMP695,Finance,Approved,True,False,False,False,2,0,20,Low
TXN00645,2023-07-30,90.3,Xerox,EMP640,Operations,Rejected,True,False,False,False,1,0,10,Low
TXN00647,2023-08-16,9314.08,WeWork,EMP717,IT,,False,False,False,False,0,1,40,Medium
TXN00648,2023-11-11,11.39,Dell Technologies,EMP217,Marketing,Approved,True,False,False,False,1,0,10,Low
TXN00650,2023-01-01,185.11,Seamless,EMP483,Legal,Pending,True,False,False,False,1,0,10,Low
TXN00651,2023-03-27,9091.85,Grainger,EMP545,HR,Approved,False,False,False,False,0,1,40,Medium
TXN00657,2023-04-23,109.57,Ricoh,EMP686,Legal,Approved,True,False,False,False,1,0,10,Low
TXN00659,2023-03-15,1500.0,Microsoft,EMP701,Operations,Pending,False,True,False,False,2,0,25,Low
TXN00667,2023-10-28,2788.88,Lenovo,EMP957,Procurement,Pending,True,False,False,False,1,0,20,Low
TXN00669,2023-05-20,14.71,Salesforce,EMP933,Operations,,True,False,False,False,2,0,20,Low
TXN00670,2023-01-22,2100.9,Canon,EMP859,Sales,Pending,True,False,False,False,1,0,20,Low
TXN00672,2023-07-08,8804.74,Microsoft,EMP367,HR,,True,False,False,False,1,1,50,Medium
TXN00673,2023-03-20,14.6,AT&T Business,EMP396,Sales,Rejected,False,False,False,False,1,0,10,Low
TXN00674,2023-03-05,163.49,UPS,EMP919,Operations,Approved,True,False,False,False,1,0,10,Low
TXN00675,2023-08-05,7122.67,Pitney Bowes,EMP463,HR,Pending,True,False,False,False,1,0,30,Low
TXN00682,2023-09-09,4817.24,Verizon Business,EMP194,IT,Rejected,True,False,False,False,1,0,20,Low
TXN00687,2023-03-04,627.12,Cisco Systems,EMP726,Sales,Rejected,True,False,False,False,1,0,10,Low
TXN00690,2023-10-24,110.54,USPS,EMP384,HR,Pending,False,False,False,False,1,0,10,Low
TXN00692,2023-08-26,5810.95,Lenovo,EMP761,Legal,Pending,True,False,False,False,1,0,30,Low
TXN00697,2023-02-04,3643.54,,EMP939,IT,Approved,True,False,False,True,2,1,50,Medium
TXN00698,2023-06-04,125.1,Ricoh,EMP353,HR,Rejected,True,False,False,False,1,0,10,Low
TXN00700,2023-12-31,23.48,Adobe Systems,EMP843,Marketing,Approved,True,False,False,False,1,0,10,Low
TXN00701,2023-04-23,13.36,Uber Business,EMP503,Operations,Approved,True,False,False,False,2,0,20,Low
TXN00704,2023-05-12,1999.99,Staples,EMP521,Sales,,False,False,True,False,2,0,25,Low
TXN00707,2023-11-12,2282.75,Lyft Business,EMP346,IT,Approved,True,False,False,False,1,0,20,Low
TXN00708,2023-06-24,4078.3,Microsoft,EMP854,Procurement,Rejected,True,False,False,False,1,0,20,Low
TXN00710,2023-06-18,7202.62,Grainger,EMP385,IT,Approved,True,False,False,False,1,0,30,Low
TXN00712,2023-02-18,7454.78,Hertz,EMP539,Sales,Pending,True,False,False,False,1,1,50,Medium
TXN00717,2023-03-17,13.37,FedEx,EMP442,Procurement,Approved,False,False,False,False,1,0,10,Low
TXN00718,2023-12-09,1826.91,Staples,EMP683,Sales,Approved,True,False,False,False,1,0,15,Low
TXN00719,2023-07-15,2383.31,Marriott,EMP728,Legal,,True,False,False,False,1,0,20,Low
TXN00721,2023-04-28,18.17,Cisco Systems,EMP975,HR,Pending,False,False,False,False,1,0,10,Low
TXN00722,2023-02-05,11.14,Office Depot,EMP618,IT,Pending,True,False,False,False,1,0,10,Low
TXN00724,2023-04-02,4695.93,Pitney Bowes,EMP704,Sales,Pending,True,False,False,False,1,0,20,Low
TXN00726,2023-09-09,275.76,Hertz,EMP269,IT,Pending,True,False,False,False,1,0,10,Low
TXN00729,2023-11-11,4791.15,Enterprise Rent-A-Car,EMP990,IT,Rejected,True,False,False,False,1,0,20,Low
TXN00730,2023-03-21,479.67,Delta Airlines,,Procurement,,False,False,False,False,1,1,30,Low
TXN00731,2023-03-02,999.99,Pitney Bowes,EMP930,IT,Approved,False,False,True,False,2,0,20,Low
TXN00732,2023-06-17,3591.06,WeWork,EMP849,Operations,,True,False,False,False,1,0,20,Low
TXN00734,2023-05-10,148.99,AT&T Business,,HR,Pending,False,False,False,False,1,1,30,Low
TXN00735,2023-02-20,6574.78,Apple Business,EMP558,Sales,Pending,False,False,False,False,0,1,40,Medium
TXN00737,2023-06-17,505.36,Canon,EMP242,Finance,Pending,True,False,False,False,1,0,10,Low
TXN00739,2023-10-28,25.9,HP Inc,EMP667,Legal,,True,False,False,False,1,0,10,Low
TXN00740,2023-08-26,3093.12,Lenovo,EMP955,IT,Approved,True,False,False,False,1,0,20,Low
TXN00748,2023-07-12,15.22,Apple Business,EMP895,Marketing,Approved,False,False,False,False,1,0,10,Low
TXN00749,2023-03-11,1076.43,Delta Airlines,EMP372,HR,Approved,True,False,False,False,1,0,15,Low
TXN00750,2023-12-02,227.43,Enterprise Rent-A-Car,EMP733,Finance,,True,False,False,False,1,0,10,Low
TXN00763,2023-04-01,34.37,Staples,EMP597,IT,,True,False,False,False,2,0,20,Low
TXN00765,2023-07-31,1247.5,Pitney Bowes,EMP426,Procurement,Rejected,False,False,False,False,1,0,15,Low
TXN00766,2023-05-20,2499.99,HP Inc,EMP919,Operations,Approved,True,False,True,False,3,0,40,Medium
TXN00769,2023-03-18,544.93,Dell Technologies,EMP527,Legal,Approved,True,False,False,False,1,0,10,Low
TXN00778,2023-08-20,7108.68,Ricoh,EMP521,Sales,Approved,True,False,False,False,1,1,50,Medium
TXN00780,2023-09-24,1999.99,FedEx,EMP528,IT,Approved,True,False,True,False,3,0,35,Low
TXN00782,2023-12-10,125.53,Zoom Communications,EMP844,Finance,,True,False,False,False,1,0,10,Low
TXN00783,2023-07-02,3787.54,Seamless,EMP144,IT,,True,False,False,False,1,0,20,Low
TXN00785,2023-12-07,7802.5,FedEx,EMP407,Legal,Approved,False,False,False,False,0,1,40,Medium
TXN00789,2023-03-06,7600.57,Canon,EMP544,Sales,,False,False,False,False,0,1,40,Medium
TXN00791,2023-12-11,150.23,Grainger,EMP474,Procurement,Approved,False,False,False,False,1,0,10,Low
TXN00793,2023-09-30,84.87,Enterprise Rent-A-Car,EMP362,IT,,True,False,False,False,1,0,10,Low
TXN00794,2023-02-26,500.0,Staples,EMP817,Sales,Approved,True,True,False,False,3,0,30,Low
TXN00795,2023-08-14,22.57,Enterprise Rent-A-Car,EMP658,Sales,Approved,False,False,False,False,1,0,10,Low
TXN00797,2023-05-21,720.56,Zoom Communications,EMP829,IT,Approved,True,False,False,False,1,0,10,Low
TXN00798,2023-12-16,2532.14,Lyft Business,EMP241,Operations,Approved,True,False,False,False,1,0,20,Low
TXN00799,2023-02-05,381.62,Lenovo,EMP178,Procurement,Approved,True,False,False,False,1,0,10,Low
TXN00802,2023-08-08,36.52,Microsoft,EMP980,IT,Approved,False,False,False,False,1,0,10,Low
TXN00803,2023-12-16,66.29,Hilton Hotels,EMP281,HR,Approved,True,False,False,False,1,0,10,Low
TXN00804,2023-06-26,7586.85,Salesforce,,Legal,Approved,False,False,False,False,1,1,50,Medium
TXN00805,2023-06-07,20.07,HP Inc,EMP951,Sales,,False,False,False,False,1,0,10,Low
TXN00806,2023-11-11,1172.08,Cisco Systems,EMP672,IT,Approved,True,False,False,False,1,0,15,Low
TXN00807,2023-01-26,519.63,,EMP791,IT,Approved,False,False,False,True,1,1,30,Low
TXN00809,2023-01-03,11.82,Uber Business,,Legal,Approved,False,False,False,False,1,1,30,Low
TXN00813,2023-08-03,999.99,Pitney Bowes,EMP604,Sales,Pending,False,False,True,False,2,0,20,Low
TXN00815,2023-05-27,170.79,Grubhub Corporate,EMP775,Legal,Approved,True,False,False,False,1,0,10,Low
TXN00818,2023-08-20,12.2,Apple Business,EMP392,HR,Approved,True,False,False,False,2,0,20,Low
TXN00822,2023-08-12,4036.73,Home Depot,EMP408,Operations,Approved,True,False,False,False,1,0,20,Low
TXN00823,2023-03-17,26.62,Enterprise Rent-A-Car,EMP689,Procurement,Rejected,False,False,False,False,1,0,10,Low
TXN00824,2023-01-28,165.82,AT&T Business,EMP565,Operations,,True,False,False,False,1,0,10,Low
TXN00825,2023-03-23,54.27,Microsoft,EMP439,Finance,Rejected,False,False,False,False,1,0,10,Low
TXN00828,2023-10-05,6818.37,HP Inc,EMP124,Sales,Approved,False,False,False,False,0,1,40,Medium
TXN00831,2023-03-27,8122.04,United Airlines,EMP370,Operations,,False,False,False,False,0,1,40,Medium
TXN00832,2023-02-25,615.1,Dell Technologies,EMP709,IT,Approved,True,False,False,False,1,0,10,Low
TXN00834,2023-04-15,269.13,Apple Business,EMP305,IT,Approved,True,False,False,False,1,0,10,Low
TXN00835,2023-02-07,500.0,AT&T Business,EMP140,Procurement,Approved,False,True,False,False,2,0,20,Low
TXN00838,2023-10-15,262.33,Enterprise Rent-A-Car,EMP248,Procurement,Approved,True,False,False,False,1,0,10,Low
TXN00840,2023-10-21,148.48,Ricoh,EMP452,Sales,Approved,True,False,False,False,1,0,10,Low
TXN00841,2023-01-01,7776.77,Cisco Systems,EMP272,Finance,Approved,True,False,False,False,1,1,50,Medium
TXN00842,2023-02-14,21.26,HP Inc,EMP658,HR,Approved,False,False,False,False,1,0,10,Low
TXN00843,2023-09-16,36.59,Staples,EMP593,Procurement,Approved,True,False,False,False,1,0,10,Low
TXN00845,2023-05-06,312.46,Office Depot,EMP505,Operations,Approved,True,False,False,False,1,0,10,Low
TXN00846,2023-06-18,704.29,AT&T Business,EMP206,HR,Approved,True,False,False,False,1,0,10,Low
TXN00847,2023-01-25,7948.86,Grainger,EMP128,Sales,Pending,False,False,False,False,0,1,40,Medium
TXN00849,2023-02-18,751.7,Salesforce,EMP549,Finance,Approved,True,False,False,False,1,0,10,Low
TXN00850,2023-11-12,85.53,Enterprise Rent-A-Car,EMP927,IT,Approved,True,False,False,False,2,0,20,Low
TXN00851,2023-11-05,40.69,Grubhub Corporate,EMP967,Procurement,Pending,True,False,False,False,1,0,10,Low
TXN00852,2023-03-03,29.47,Salesforce,EMP324,IT,Rejected,False,False,False,False,1,0,10,Low
TXN00855,2023-12-13,8501.12,Seamless,EMP899,Procurement,Approved,False,False,False,False,0,1,40,Medium
TXN00858,2023-07-04,15.81,Amazon Business,EMP521,Marketing,,False,False,False,False,1,0,10,Low
TXN00860,2023-03-15,3465.91,,EMP116,Legal,Approved,False,False,False,True,1,1,40,Medium
TXN00861,2023-11-18,819.01,Dell Technologies,EMP655,Marketing,,True,False,False,False,1,0,10,Low
TXN00862,2023-07-21,73.04,Hilton Hotels,,Finance,Approved,False,False,False,False,1,1,30,Low
TXN00863,2023-02-05,298.65,Regus,EMP551,Legal,Approved,True,False,False,False,1,0,10,Low
TXN00864,2023-11-06,1247.5,Grubhub Corporate,EMP419,Operations,Approved,False,False,False,False,1,0,15,Low
TXN00866,2023-03-11,177.39,Regus,EMP356,Marketing,Approved,True,False,False,False,1,0,10,Low
TXN00868,2023-02-12,3129.35,Grubhub Corporate,EMP259,Procurement,Approved,True,False,False,False,1,0,20,Low
TXN00870,2023-06-10,14.54,Zoom Communications,EMP341,HR,Approved,True,False,False,False,2,0,20,Low
TXN00871,2023-10-28,1769.44,Staples,EMP897,Marketing,Approved,True,False,False,False,1,0,15,Low
TXN00873,2023-09-19,499.99,Zoom Communications,EMP362,Procurement,Approved,False,False,True,False,2,0,20,Low
TXN00874,2023-11-26,6368.44,FedEx,,IT,Approved,True,False,False,False,2,1,60,Medium
TXN00876,2023-04-07,18.55,Lyft Business,EMP323,Marketing,Approved,False,False,False,False,1,0,10,Low
TXN00877,2023-12-09,280.9,Hertz,EMP838,Procurement,Approved,True,False,False,False,1,0,10,Low
TXN00879,2023-12-10,18.79,Grainger,,HR,Pending,True,False,False,False,2,1,40,Medium
TXN00881,2023-03-26,1717.28,Home Depot,EMP989,IT,Approved,True,False,False,False,1,0,15,Low
TXN00882,2023-06-17,593.63,Delta Airlines,EMP715,Finance,Approved,True,False,False,False,1,0,10,Low
TXN00883,2023-02-05,20.45,WeWork,EMP872,Operations,Approved,True,False,False,False,2,0,20,Low
TXN00884,2023-06-04,1636.42,Staples,EMP194,Marketing,Approved,True,False,False,False,1,0,15,Low
TXN00886,2023-04-09,92.01,Zoom Communications,EMP872,HR,Rejected,True,False,False,False,1,0,10,Low
TXN00887,2023-06-17,1655.51,Adobe Systems,EMP716,Sales,Rejected,True,False,False,False,1,0,15,Low
TXN00888,2023-04-23,1047.23,United Airlines,EMP485,Operations,Approved,True,False,False,False,1,0,15,Low
TXN00892,2023-09-09,244.38,Enterprise Rent-A-Car,EMP641,Procurement,Approved,True,False,False,False,1,0,10,Low
TXN00894,2023-08-31,999.99,Verizon Business,EMP325,Legal,,False,False,True,False,2,0,20,Low
TXN00896,2023-08-30,10.69,Staples,EMP862,Finance,,False,False,False,False,1,0,10,Low
TXN00897,2023-12-10,138.88,Grainger,EMP404,Finance,Approved,True,False,False,False,1,0,10,Low
TXN00898,2023-06-25,3609.48,Enterprise Rent-A-Car,EMP280,Operations,Pending,True,False,False,False,1,0,20,Low
TXN00900,2023-09-23,1430.33,Ricoh,EMP329,Operations,Approved,True,False,False,False,1,0,15,Low
TXN00902,2023-01-08,1247.5,Grubhub Corporate,EMP394,Marketing,Approved,True,False,False,False,2,0,25,Low
TXN00903,2023-11-14,18.15,Hilton Hotels,EMP269,IT,Approved,False,False,False,False,1,0,10,Low
TXN00905,2023-05-22,7554.39,Office Depot,EMP323,IT,,False,False,False,False,0,1,40,Medium
TXN00907,2023-05-27,14.39,United Airlines,EMP933,HR,Approved,True,False,False,False,1,0,10,Low
TXN00911,2023-11-14,300.7,UPS,EMP510,Legal,Approved,False,False,False,False,1,0,10,Low
TXN00912,2023-01-17,279.51,HP Inc,,HR,Approved,False,False,False,False,1,1,30,Low
TXN00913,2023-11-25,13.18,Enterprise Rent-A-Car,EMP249,Marketing,Approved,True,False,False,False,2,0,20,Low
TXN00914,2023-11-25,19.99,WeWork,EMP925,Finance,Pending,True,False,False,False,1,0,10,Low
TXN00916,2023-10-13,1247.5,AT&T Business,EMP283,IT,,False,False,False,False,1,0,15,Low
TXN00917,2023-11-08,14.45,Hilton Hotels,EMP795,Legal,Rejected,False,False,False,False,1,0,10,Low
TXN00921,2023-08-27,2052.27,Seamless,EMP975,HR,Pending,True,False,False,False,1,0,20,Low
TXN00923,2023-07-15,2500.0,Lyft Business,EMP787,Legal,Approved,True,True,False,False,3,0,40,Medium
TXN00924,2023-12-22,24.01,Dell Technologies,EMP218,IT,Pending,False,False,False,False,1,0,10,Low
TXN00928,2023-11-04,68.27,Staples,EMP779,Procurement,Approved,True,False,False,False,1,0,10,Low
TXN00929,2023-07-27,2000.0,Delta Airlines,EMP482,Marketing,Rejected,False,True,False,False,2,0,30,Low
TXN00930,2023-09-10,269.57,WeWork,EMP882,Procurement,Approved,True,False,False,False,1,0,10,Low
TXN00932,2023-03-19,4256.22,Amazon Business,EMP572,Sales,,True,False,False,False,1,0,20,Low
TXN00935,2023-03-18,3972.25,Lyft Business,EMP559,Legal,Approved,True,False,False,False,1,0,20,Low
TXN00936,2023-06-03,13.76,Cisco Systems,,Procurement,Approved,True,False,False,False,3,1,50,Medium
TXN00942,2023-05-23,12.94,Lyft Business,EMP239,Operations,Approved,False,False,False,False,1,0,10,Low
TXN00943,2023-09-02,1398.92,FedEx,EMP516,Marketing,Pending,True,False,False,False,1,0,15,Low
TXN00944,2023-07-19,9551.79,Hilton Hotels,EMP479,Marketing,Approved,False,False,False,False,0,1,40,Medium
TXN00945,2023-12-24,17.03,Regus,EMP493,Sales,Approved,True,False,False,False,2,0,20,Low
TXN00948,2023-12-09,949.15,FedEx,EMP534,HR,Rejected,True,False,False,False,1,0,10,Low
TXN00949,2023-03-26,787.92,Marriott,EMP256,Marketing,,True,False,False,False,1,0,10,Low
TXN00950,2023-04-03,3839.49,,EMP596,Sales,Approved,False,False,False,True,1,1,40,Medium
TXN00951,2023-04-09,61.62,Amazon Business,EMP731,IT,Rejected,True,False,False,False,1,0,10,Low
